MH 139F-0
  0.99991827     0.00088256
  0.99239612     0.00372417
  0.98156535     0.00691616
  0.97059460     0.00959046
  0.95957466     0.01205572
  0.94853628     0.01443719
  0.93748854     0.01677492
  0.92643480     0.01908410
  0.91537940     0.02138534
  0.90432443     0.02368861
  0.89326857     0.02598764
  0.88220902     0.02826881
  0.87114419     0.03052428
  0.86007493     0.03275788
  0.84899982     0.03496231
  0.83791622     0.03712359
  0.82682490     0.03924495
  0.81572749     0.04133424
  0.80462328     0.04338702
  0.79351176     0.04539990
  0.78239401     0.04737813
  0.77127065     0.04932421
  0.76014125     0.05123683
  0.74900790     0.05312119
  0.73786937     0.05499303
  0.72674267     0.05687245
  0.72000000     0.05803274
  0.71558714     0.05879211
  0.70456078     0.06073576
  0.69020760     0.06329651
  0.66935928     0.06690547
  0.64355338     0.07108051
  0.61581231     0.07512173
  0.58740137     0.07880793
  0.55883764     0.08206024
  0.53006340     0.08488644
  0.50123643     0.08733758
  0.47245118     0.08934950
  0.44373367     0.09092234
  0.41502894     0.09203455
  0.38639368     0.09266886
  0.35782287     0.09282508
  0.32933849     0.09247330
  0.30100774     0.09159539
  0.27286158     0.09017246
  0.24498189     0.08816427
  0.21751153     0.08553008
  0.19058666     0.08221354
  0.16432978     0.07813746
  0.13888591     0.07322849
  0.11445833     0.06743957
  0.09138306     0.06078041
  0.07025512     0.05340018
  0.05195427     0.04570434
  0.03725333     0.03828816
  0.02615023     0.03156807
  0.01798908     0.02563645
  0.01200709     0.02038662
  0.00761477     0.01567061
  0.00441337     0.01137293
  0.00216352     0.00739939
  0.00072642     0.00369208
  0.00003409     0.00023073
  0.00008807    -0.00302417
  0.00115976    -0.00624116
  0.00350412    -0.00909020
  0.00694098    -0.01147141
  0.01137268    -0.01357069
  0.01700203    -0.01550975
  0.02430623    -0.01735812
  0.03413767    -0.01918157
  0.04783529    -0.02102630
  0.06673654    -0.02281758
  0.09059551    -0.02430222
  0.11758053    -0.02529532
  0.14610326    -0.02584887
  0.17532475    -0.02606096
  0.20488466    -0.02600007
  0.23461316    -0.02570678
  0.26440235    -0.02520738
  0.29421282    -0.02451659
  0.32400889    -0.02362421
  0.35372912    -0.02252543
  0.38349605    -0.02119682
  0.41349344    -0.01965946
  0.44369834    -0.01801663
  0.47405359    -0.01630271
  0.50438236    -0.01455974
  0.53464892    -0.01282857
  0.56472804    -0.01108889
  0.59461297    -0.00950939
  0.62429556    -0.00807239
  0.65295448    -0.00687224
  0.67823259    -0.00592599
  0.69714806    -0.00528184
  0.70967055    -0.00483484
  0.72078924    -0.00438006
  0.73211349    -0.00384362
  0.74337826    -0.00324842
  0.75465675    -0.00262843
  0.76593234    -0.00202853
  0.77721124    -0.00147271
  0.78849189    -0.00095981
  0.79977435    -0.00048663
  0.81105891    -0.00006692
  0.82234582     0.00028408
  0.83363455     0.00057068
  0.84492451     0.00080378
  0.85621549     0.00097996
  0.86750726     0.00109615
  0.87879940     0.00116768
  0.89009170     0.00120539
  0.90138406     0.00119857
  0.91267626     0.00113855
  0.92396805     0.00102504
  0.93525910     0.00085362
  0.94654906     0.00062090
  0.95783739     0.00031949
  0.96912357    -0.00005384
  0.98040833    -0.00046804
  0.99169424    -0.00087171
  0.99974397    -0.00111748
